Country,PPCG_Donor_Id,Matching_WGS_Sample,WGS_Local_Sample_Id,PPCG_Meth_Sample_ID,Platform,Meth_Local_Sample_ID,Meth_Sample_Type,MetastaticSite,Meth_Distance_To_WGS_Sample,Meth_RNASeq_Annot,idat_grn_filename,idat_red_filename,Date_of_scan_or_Sequencing,Comments,Is_FFPE
UK,PPCG0324,ADD,ADD,PPCG0324d_EPICseq,EPICseq,CRUK_PC_0200_V3N_T01_L_BEN_METH_B16_H27YCBBXY_s_3_4_GTGAAA,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0325,ADD,ADD,PPCG0325c_EPICseq,EPICseq,CRUK_PC_0202_V02_T01_L_TUM_METH_B29_H37NWBBXY_s_3_4_ATGTCA,TUM,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0325,ADD,ADD,PPCG0325d_EPICseq,EPICseq,CRUK_PC_0202_V0N_T01_L_BEN_METH_B29_H37NWBBXY_s_3_4_CCGTCC,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0326,PPCG0326a_DNA,PD26327a,PPCG0326c_EPICseq,EPICseq,CRUK_PC_0204_V01_T01_L_TUM_METH_B23_HYG7FBBXX_s_7_8_AGTCAA,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0326,ADD,ADD,PPCG0326d_EPICseq,EPICseq,CRUK_PC_0204_V0N_T01_L_BEN_METH_B23_HYG7FBBXX_s_7_8_AGTTCC,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0327,ADD,ADD,PPCG0327c_EPICseq,EPICseq,CRUK_PC_0205_V02_T01_L_TUM_METH_B27_HYGF5BBXX_s_7_8_CAGATC,TUM,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0327,ADD,ADD,PPCG0327d_EPICseq,EPICseq,CRUK_PC_0205_V0N_T01_L_BEN_METH_B27_HYGF5BBXX_s_7_8_AGTCAA,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0328,PPCG0328a_DNA,PD26329a,PPCG0328c_EPICseq,EPICseq,CRUK_PC_0206_V01_T01_L_TUM_METH_B23_HYG7FBBXX_s_5_6_ATGTCA,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0328,ADD,ADD,PPCG0328d_EPICseq,EPICseq,CRUK_PC_0206_V2N_T01_L_BEN_METH_B23_HYG7FBBXX_s_5_6_CCGTCC,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0329,PPCG0329a_DNA,PD26330a,PPCG0329c_EPICseq,EPICseq,CRUK_PC_0207_V01_T01_L_TUM_METH_B27_HYGF5BBXX_s_7_8_ATGTCA,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0329,ADD,ADD,PPCG0329d_EPICseq,EPICseq,CRUK_PC_0207_V0N_T01_L_BEN_METH_B27_HYGF5BBXX_s_7_8_GTCCGC,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0330,ADD,ADD,PPCG0330c_EPICseq,EPICseq,CRUK_PC_0208_V06_T02_O_TUM_METH_B30_H5GWGBBXY_s_1_2_AGTCAA,TUM,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0330,ADD,ADD,PPCG0330d_EPICseq,EPICseq,CRUK_PC_0208_V09_T01_O_BEN_METH_B30_H5GWGBBXY_s_1_2_AGTTCC,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0331,ADD,ADD,PPCG0331c_EPICseq,EPICseq,CRUK_PC_0209_V02_T01_O_BEN_METH_B30_H5GWGBBXY_s_1_2_CCGTCC,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0331,ADD,ADD,PPCG0331d_EPICseq,EPICseq,CRUK_PC_0209_V06_T02_O_TUM_METH_B30_H5GWGBBXY_s_1_2_ATGTCA,TUM,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0333,ADD,ADD,PPCG0333c_EPICseq,EPICseq,CRUK_PC_0211_V02_T02_O_BEN_METH_B30_H5GWGBBXY_s_1_2_GTGAAA,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0333,ADD,ADD,PPCG0333d_EPICseq,EPICseq,CRUK_PC_0211_V05_T01_O_TUM_METH_B30_H5GWGBBXY_s_1_2_GTCCGC,TUM,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0334,ADD,ADD,PPCG0334c_EPICseq,EPICseq,CRUK_PC_0212_V01_T01_O_TUM_METH_B30_H5GWGBBXY_s_3_4_CGATGT,TUM,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0334,ADD,ADD,PPCG0334d_EPICseq,EPICseq,CRUK_PC_0212_V02_T01_O_BEN_METH_B30_H5GWGBBXY_s_3_4_TGACCA,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0335,ADD,ADD,PPCG0335c_EPICseq,EPICseq,CRUK_PC_0213_V02_T02_O_BEN_METH_B30_H5GWGBBXY_s_3_4_GCCAAT,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0335,ADD,ADD,PPCG0335d_EPICseq,EPICseq,CRUK_PC_0213_V05_T01_O_TUM_METH_B30_H5GWGBBXY_s_3_4_ACAGTG,TUM,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0336,ADD,ADD,PPCG0336c_EPICseq,EPICseq,CRUK_PC_0214_V01_T02_O_BEN_METH_B31_H5GWGBBXY_s_3_4_CTTGTA,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0336,ADD,ADD,PPCG0336d_EPICseq,EPICseq,CRUK_PC_0214_V04_T01_O_TUM_METH_B31_H5GWGBBXY_s_3_4_CAGATC,TUM,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0337,ADD,ADD,PPCG0337c_EPICseq,EPICseq,CRUK_PC_0215_V02_T03_O_TUM_METH_B31_H5GWGBBXY_s_3_4_AGTCAA,TUM,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0337,ADD,ADD,PPCG0337d_EPICseq,EPICseq,CRUK_PC_0215_V08_T03_O_BEN_METH_B31_H5GWGBBXY_s_3_4_AGTTCC,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0339,ADD,ADD,PPCG0339c_EPICseq,EPICseq,CRUK_PC_0218_V04_T02_C_BEN_METH_B04_HMWVGBBXX_s_5_6_GCCAAT,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0339,PPCG0339a_DNA,PD26340a,PPCG0339d_EPICseq,EPICseq,CRUK_PC_0218_V12_T02_C_TUM_METH_B04_HMWVGBBXX_s_5_6_ACAGTG,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0340,PPCG0340a_DNA,PD26341a,PPCG0340c_EPICseq,EPICseq,CRUK_PC_0219_V09_T02_C_TUM_METH_B15_H27YCBBXY_s_1_2_GTGAAA,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0340,ADD,ADD,PPCG0340d_EPICseq,EPICseq,CRUK_PC_0219_V12_T02_C_BEN_METH_B15_H27YCBBXY_s_1_2_GTCCGC,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0341,PPCG0341a_DNA,PD26342a,PPCG0341c_EPICseq,EPICseq,CRUK_PC_0220_V07_T03_C_TUM_METH_B05_HMWVGBBXX_s_7_8_ACAGTG,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0341,ADD,ADD,PPCG0341d_EPICseq,EPICseq,CRUK_PC_0220_V12_T01_C_BEN_METH_B05_HMWVGBBXX_s_7_8_GCCAAT,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0342,PPCG0342a_DNA,PD26343a,PPCG0342c_EPICseq,EPICseq,CRUK_PC_0221_V02_T04_C_TUM_METH_B07_HTTTGBBXX_s_3_4_AGTCAA,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0342,ADD,ADD,PPCG0342d_EPICseq,EPICseq,CRUK_PC_0221_V13_T02_C_BEN_METH_B07_HTTTGBBXX_s_3_4_AGTTCC,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0343,PPCG0343a_DNA,PD26344a,PPCG0343c_EPICseq,EPICseq,CRUK_PC_0222_V02_T03_C_TUM_METH_B12_HWMLCBBXX_s_1_2_CTTGTA,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0343,ADD,ADD,PPCG0343d_EPICseq,EPICseq,CRUK_PC_0222_V10_T02_C_BEN_METH_B12_HWMLCBBXX_s_1_2_AGTCAA,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0344,PPCG0344a_DNA,PD26345a,PPCG0344c_EPICseq,EPICseq,CRUK_PC_0223_V02_TXX_C_TUM_METH_B36_H7N2HBBXY_s_3_4_GCCAAT,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0344,ADD,ADD,PPCG0344d_EPICseq,EPICseq,CRUK_PC_0223_V08_T01_C_BEN_METH_B36_H7N2HBBXY_s_3_4_GTGAAA,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0345,ADD,ADD,PPCG0345c_EPICseq,EPICseq,CRUK_PC_0224_V16_T01_C_TUM_METH_B37_H7N2HBBXY_s_7_8_GTGAAA,TUM,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0346,PPCG0346a_DNA,PD26347a,PPCG0346c_EPICseq,EPICseq,CRUK_PC_0225_V01_TXX_C_TUM_METH_B31_H5GWGBBXY_s_5_6_AGTTCC,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0346,ADD,ADD,PPCG0346d_EPICseq,EPICseq,CRUK_PC_0225_V14_T02_C_BEN_METH_B31_H5GWGBBXY_s_5_6_GTGAAA,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0347,PPCG0347a_DNA,PD26348a,PPCG0347c_EPICseq,EPICseq,CRUK_PC_0226_V02_T03_C_TUM_METH_B22_HYG7FBBXX_s_3_4_GTGAAA,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0347,ADD,ADD,PPCG0347d_EPICseq,EPICseq,CRUK_PC_0226_V08_T01_C_BEN_METH_B22_HYG7FBBXX_s_3_4_GTCCGC,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0348,ADD,ADD,PPCG0348c_EPICseq,EPICseq,CRUK_PC_0227_V02_T01_C_BEN_METH_B13_HWMLCBBXX_s_3_4_CCGTCC,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0348,PPCG0348a_DNA,PD26349a,PPCG0348d_EPICseq,EPICseq,CRUK_PC_0227_V14_T03_C_TUM_METH_B13_HWMLCBBXX_s_3_4_ATGTCA,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0349,PPCG0349a_DNA,PD26350a,PPCG0349c_EPICseq,EPICseq,CRUK_PC_0228_V13_T03_C_TUM_METH_B13_HWMLCBBXX_s_3_4_ACAGTG,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0350,PPCG0350a_DNA,PD26351a,PPCG0350c_EPICseq,EPICseq,CRUK_PC_0229_V12_T03_C_TUM_METH_B21_HYG7FBBXX_s_1_2_CCGTCC,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0350,ADD,ADD,PPCG0350d_EPICseq,EPICseq,CRUK_PC_0229_V15_T01_C_BEN_METH_B21_HYG7FBBXX_s_1_2_ATGTCA,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0351,ADD,ADD,PPCG0351c_EPICseq,EPICseq,CRUK_PC_0230_V03_T01_C_BEN_METH_B21_HYG7FBBXX_s_1_2_CTTGTA,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0351,PPCG0351a_DNA,PD26352a,PPCG0351d_EPICseq,EPICseq,CRUK_PC_0230_V10_T01_C_TUM_METH_B21_HYG7FBBXX_s_1_2_CAGATC,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0352,ADD,ADD,PPCG0352c_EPICseq,EPICseq,CRUK_PC_0231_V02_T02_C_BEN_METH_B07_HTTTGBBXX_s_3_4_GTCCGC,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0352,PPCG0352a_DNA,PD26353a,PPCG0352d_EPICseq,EPICseq,CRUK_PC_0231_V12_T05_C_TUM_METH_B07_HTTTGBBXX_s_3_4_GTGAAA,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0353,PPCG0353a_DNA,PD26354a,PPCG0353c_EPICseq,EPICseq,CRUK_PC_0232_V02_T03_C_TUM_METH_B07_HTTTGBBXX_s_5_6_ACAGTG,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0353,ADD,ADD,PPCG0353d_EPICseq,EPICseq,CRUK_PC_0232_V08_T01_C_BEN_METH_B07_HTTTGBBXX_s_5_6_GCCAAT,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0354,ADD,ADD,PPCG0354c_EPICseq,EPICseq,CRUK_PC_0233_V02_T01_C_TUM_METH_B33_H7N2HBBXY_s_1_2_TGACCA,TUM,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0354,ADD,ADD,PPCG0354d_EPICseq,EPICseq,CRUK_PC_0233_V12_T01_C_BEN_METH_B33_H7N2HBBXY_s_1_2_GCCAAT,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0355,PPCG0355a_DNA,PD26356a,PPCG0355c_EPICseq,EPICseq,CRUK_PC_0234_V13_T05_C_TUM_METH_B07_HTTTGBBXX_s_3_4_ATGTCA,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0355,ADD,ADD,PPCG0355d_EPICseq,EPICseq,CRUK_PC_0234_V21_T02_C_BEN_METH_B07_HTTTGBBXX_s_3_4_CCGTCC,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0356,PPCG0356a_DNA,PD26357a,PPCG0356c_EPICseq,EPICseq,CRUK_PC_0235_V02_T05_C_TUM_METH_B07_HTTTGBBXX_s_5_6_CGATGT,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0357,PPCG0357a_DNA,PD26358a,PPCG0357c_EPICseq,EPICseq,CRUK_PC_0236_V02_T02_C_TUM_METH_B25_HYGF5BBXX_s_3_4_AGTTCC,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0357,ADD,ADD,PPCG0357d_EPICseq,EPICseq,CRUK_PC_0236_V08_T01_C_BEN_METH_B25_HYGF5BBXX_s_3_4_GTGAAA,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0358,PPCG0358a_DNA,PD26359a,PPCG0358c_EPICseq,EPICseq,CRUK_PC_0237_V04_T03_C_TUM_METH_B35_H5GCGBBXY_s_7_8_CGATGT,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0358,ADD,ADD,PPCG0358d_EPICseq,EPICseq,CRUK_PC_0237_V10_T03_C_BEN_METH_B35_H5GCGBBXY_s_7_8_GCCAAT,BEN,NA,UNMATCH,NA,NA,NA,,,
Australia,PPCG0387,PPCG0387a_DNA,CMHS1,PPCG0387d_450k,450k,299bT,TUM,NA,YES,MATCHED,6264509130_R06C02_Grn.idat,6264509130_R06C02_Red.idat,2012/07/30,,
Australia,PPCG0387,PPCG0387b_DNA,CMHS5,PPCG0387e_450k,450k,299WB,WB,NA,YES,,6285609072_R04C02_Grn.idat,6285609072_R04C02_Red.idat,2012/7/30,,
Australia,PPCG0387,PPCG0387c_DNA,CMHS2,PPCG0387f_450k,450k,299aM,MET,BONE,YES,MATCHED,6264509130_R05C02_Grn.idat,6264509130_R05C02_Red.idat,2012/07/30,,
Australia,PPCG0388,PPCG0388a_DNA,CMHS6,PPCG0388f_450k,450k,498bT_2,TUM,NA,YES,,6285609072_R02C01_Grn.idat,6285609072_R02C01_Red.idat,2012/4/2,,
Australia,PPCG0388,PPCG0388b_DNA,CMHS15,PPCG0388g_450k,450k,498aWB,WB,NA,YES,,6285609072_R04C01_Grn.idat,6285609072_R04C01_Red.idat,2012/07/30,,
Australia,PPCG0388,PPCG0388c_DNA,CMHS7,PPCG0388h_450k,450k,498aM,MET,BONE,YES,MATCHED,6285609072_R01C02_Grn.idat,6285609072_R01C02_Red.idat,2012/7/30,,
Australia,PPCG0388,PPCG0388d_DNA,CMHS8,PPCG0388i_450k,450k,498cM,MET,BONE,YES,MATCHED,6285609072_R05C01_Grn.idat,6285609072_R05C01_Red.idat,2012/07/30,,
Australia,PPCG0388,PPCG0388e_DNA,CMHS10,PPCG0388j_450k,450k,498aR,MET,other,YES,MATCHED,6285609072_R06C01_Grn.idat,6285609072_R06C01_Red.idat,2012/7/30,,
Australia,PPCG0388,ADD,NA,PPCG0388k_450k,450k,498aN,BEN,NA,UNMATCH,,6285609072_R02C02_Grn.idat,6285609072_R02C02_Red.idat,2012/07/30,,
Australia,PPCG0388,ADD,NA,PPCG0388l_450k,450k,498aT,TUM,NA,UNMATCH,,6285609072_R05C02_Grn.idat,6285609072_R05C02_Red.idat,2012/4/2,,
Australia,PPCG0388,PPCG0388a_DNA,NA,PPCG0388m_450k,450k,498bT_1,TUM,NA,YES,,6285609072_R01C01_Grn.idat,6285609072_R01C01_Red.idat,2012/04/02,technical duplicate,
Australia,PPCG0388,PPCG0388a_DNA,NA,PPCG0388n_450k,450k,498bT_1,TUM,NA,YES,,6285609072_R06C02_Grn.idat,6285609072_R06C02_Red.idat,2012/7/30,,
Australia,PPCG0388,ADD,NA,PPCG0388o_450k,450k,498ftM2,MET,BONE,UNMATCH,MATCHED,6285609072_R03C01_Grn.idat,6285609072_R03C01_Red.idat,2012/07/30,,
Australia,PPCG0389,PPCG0389a_DNA,CMHS16,PPCG0389d_450k,450k,10177aT,TUM,NA,YES,MATCHED,8363800045_R04C02_Grn.idat,8363800045_R04C02_Red.idat,2012/7/30,,
Australia,PPCG0389,PPCG0389b_DNA,CMHS20,PPCG0389e_450k,450k,80177aWB,WB,NA,YES,,8363800045_R06C02_Grn.idat,8363800045_R06C02_Red.idat,2012/07/30,,
Australia,PPCG0389,PPCG0389c_DNA,CMHS17,PPCG0389f_450k,450k,80177cM,MET,BONE,YES,MATCHED,8363800045_R05C02_Grn.idat,8363800045_R05C02_Red.idat,2012/7/30,,
Australia,PPCG0390,PPCG0390a_DNA,CMHS21,PPCG0390d_450k,450k,80001bM,MET,BONE,YES,MATCHED,8363800045_R05C01_Grn.idat,8363800045_R05C01_Red.idat,2012/07/30,,
Australia,PPCG0390,PPCG0390b_DNA,CMHS25,PPCG0390e_450k,450k,80001aWB,WB,NA,YES,,8363800045_R03C01_Grn.idat,8363800045_R03C01_Red.idat,2012/7/30,,
Australia,PPCG0390,PPCG0390c_DNA,CMHS22,PPCG0390f_450k,450k,80001gM,MET,BONE,YES,MATCHED,8363800045_R04C01_Grn.idat,8363800045_R04C01_Red.idat,2012/07/30,,
Australia,PPCG0391,PPCG0391b_DNA,CMHS32,PPCG0391c_450k,450k,80068aWB,WB,NA,YES,,8363800045_R02C01_Grn.idat,8363800045_R02C01_Red.idat,2012/7/30,,
Australia,PPCG0392,PPCG0392a_DNA,CMHS33,PPCG0392c_450k,450k,067aM2,MET,BONE,YES,MATCHED,8363800045_R02C02_Grn.idat,8363800045_R02C02_Red.idat,2012/07/30,,
Australia,PPCG0392,PPCG0392b_DNA,CMHS35,PPCG0392d_450k,450k,80067aWB,WB,NA,YES,,8363800045_R03C02_Grn.idat,8363800045_R03C02_Red.idat,2012/7/30,,
Canada,PPCG0539,PPCG0539a_DNA,CPCG0580-F1,PPCG0539c_450k,450k,CPCG0580-F1,TUM,,MATCHED,MATCHED,GSM2864343_3998579155_R02C02_Grn.idat.gz,GSM2864343_3998579155_R02C02_Red.idat.gz,,,
Canada,PPCG0540,PPCG0540a_DNA,CPCG0584-F1,PPCG0540c_450k,450k,CPCG0584-F1,TUM,,MATCHED,MATCHED,GSM2864346_101103430132_R01C01_Grn.idat.gz,GSM2864346_101103430132_R01C01_Red.idat.gz,,,
Canada,PPCG0541,PPCG0541a_DNA,CPCG0568-F1,PPCG0541c_450k,450k,CPCG0568-F1,TUM,,MATCHED,MATCHED,GSM2864331_101130760045_R04C01_Grn.idat.gz,GSM2864331_101130760045_R04C01_Red.idat.gz,,,
Canada,PPCG0542,PPCG0542a_DNA,CPCG0434-F1,PPCG0542c_450k,450k,CPCG0434-F1,TUM,,MATCHED,MATCHED,GSM2864240_3999510046_R06C01_Grn.idat.gz,GSM2864240_3999510046_R06C01_Red.idat.gz,,,
Canada,PPCG0543,PPCG0543a_DNA,CPCG0455-F1,PPCG0543c_450k,450k,CPCG0455-F1,TUM,,MATCHED,MATCHED,GSM2864260_3999510048_R04C01_Grn.idat.gz,GSM2864260_3999510048_R04C01_Red.idat.gz,,,
Canada,PPCG0544,PPCG0544a_DNA,CPCG0426-F1,PPCG0544c_450k,450k,CPCG0426-F1,TUM,,MATCHED,MATCHED,GSM2864235_200090280052_R06C01_Grn.idat.gz,GSM2864235_200090280052_R06C01_Red.idat.gz,,,
Canada,PPCG0545,PPCG0545a_DNA,CPCG0581-F1,PPCG0545c_450k,450k,CPCG0581-F1,TUM,,MATCHED,MATCHED,GSM2864344_3998579155_R03C02_Grn.idat.gz,GSM2864344_3998579155_R03C02_Red.idat.gz,,,
Canada,PPCG0546,PPCG0546a_DNA,CPCG0563-F1,PPCG0546c_450k,450k,CPCG0563-F1,TUM,,MATCHED,MATCHED,GSM2864327_101070190144_R06C02_Grn.idat.gz,GSM2864327_101070190144_R06C02_Red.idat.gz,,,
Canada,PPCG0548,PPCG0548a_DNA,CPCG0435-F1,PPCG0548c_450k,450k,CPCG0435-F1,TUM,,MATCHED,MATCHED,GSM2864242_3999510046_R01C02_Grn.idat.gz,GSM2864242_3999510046_R01C02_Red.idat.gz,,,
Canada,PPCG0549,PPCG0549a_DNA,CPCG0466-F1,PPCG0549c_450k,450k,CPCG0466-F1,TUM,,MATCHED,MATCHED,GSM2864273_3998579083_R06C01_Grn.idat.gz,GSM2864273_3998579083_R06C01_Red.idat.gz,,,
Canada,PPCG0550,PPCG0550a_DNA,CPCG0524-F1,PPCG0550c_450k,450k,CPCG0524-F1,TUM,,MATCHED,MATCHED,GSM2864305_101103430122_R01C01_Grn.idat.gz,GSM2864305_101103430122_R01C01_Red.idat.gz,,,
Canada,PPCG0551,PPCG0551a_DNA,CPCG0457-F1,PPCG0551c_450k,450k,CPCG0457-F1,TUM,,MATCHED,MATCHED,GSM2864264_3999510048_R06C01_Grn.idat.gz,GSM2864264_3999510048_R06C01_Red.idat.gz,,,
Canada,PPCG0552,PPCG0552a_DNA,CPCG0260-F1,PPCG0552c_450k,450k,CPCG0260-F1,TUM,,MATCHED,MATCHED,GSM2864052_5760666013_R05C01_Grn.idat.gz,GSM2864052_5760666013_R05C01_Red.idat.gz,,,
Canada,PPCG0553,PPCG0553a_DNA,CPCG0545-F1,PPCG0553c_450k,450k,CPCG0545-F1,TUM,,MATCHED,MATCHED,GSM2864318_101070190144_R03C01_Grn.idat.gz,GSM2864318_101070190144_R03C01_Red.idat.gz,,,
Canada,PPCG0554,PPCG0554a_DNA,CPCG0539-F1,PPCG0554c_450k,450k,CPCG0539-F1,TUM,,MATCHED,MATCHED,GSM2864316_101070190144_R01C01_Grn.idat.gz,GSM2864316_101070190144_R01C01_Red.idat.gz,,,
Canada,PPCG0555,PPCG0555a_DNA,CPCG0083-F1,PPCG0555c_450k,450k,CPCG0083-F1,TUM,,MATCHED,MATCHED,GSM2863987_5760666013_R01C02_Grn.idat.gz,GSM2863987_5760666013_R01C02_Red.idat.gz,,,
Canada,PPCG0556,PPCG0556a_DNA,CPCG0432-F1,PPCG0556c_450k,450k,CPCG0432-F1,TUM,,MATCHED,MATCHED,GSM2864237_200090280052_R01C02_Grn.idat.gz,GSM2864237_200090280052_R01C02_Red.idat.gz,,,
Canada,PPCG0558,PPCG0558a_DNA,CPCG0537-F1,PPCG0558c_450k,450k,CPCG0537-F1,TUM,,MATCHED,MATCHED,GSM2864315_101103430122_R05C02_Grn.idat.gz,GSM2864315_101103430122_R05C02_Red.idat.gz,,,
Canada,PPCG0560,PPCG0560a_DNA,CPCG0470-F1,PPCG0560c_450k,450k,CPCG0470-F1,TUM,,MATCHED,MATCHED,GSM2864276_3999543123_R04C01_Grn.idat.gz,GSM2864276_3999543123_R04C01_Red.idat.gz,,,
Canada,PPCG0561,PPCG0561a_DNA,CPCG0467-F1,PPCG0561c_450k,450k,CPCG0467-F1,TUM,,MATCHED,MATCHED,GSM2864274_3999543123_R02C01_Grn.idat.gz,GSM2864274_3999543123_R02C01_Red.idat.gz,,,
Canada,PPCG0562,PPCG0562a_DNA,CPCG0490-F1,PPCG0562c_450k,450k,CPCG0490-F1,TUM,,MATCHED,MATCHED,GSM2864286_200090280061_R06C01_Grn.idat.gz,GSM2864286_200090280061_R06C01_Red.idat.gz,,,
Canada,PPCG0564,PPCG0564a_DNA,CPCG0255-F1,PPCG0564c_450k,450k,CPCG0255-F1,TUM,,MATCHED,MATCHED,GSM2864045_3998579082_R04C02_Grn.idat.gz,GSM2864045_3998579082_R04C02_Red.idat.gz,,,
Canada,PPCG0565,PPCG0565a_DNA,CPCG0453-F1,PPCG0565c_450k,450k,CPCG0453-F1,TUM,,MATCHED,MATCHED,GSM2864256_3999510048_R02C01_Grn.idat.gz,GSM2864256_3999510048_R02C01_Red.idat.gz,,,
Canada,PPCG0566,PPCG0566a_DNA,CPCG0087-F1,PPCG0566c_450k,450k,CPCG0087-F1,TUM,,MATCHED,MATCHED,GSM2863988_3999510001_R02C02_Grn.idat.gz,GSM2863988_3999510001_R02C02_Red.idat.gz,,,
Canada,PPCG0567,PPCG0567a_DNA,CPCG0489-F1,PPCG0567c_450k,450k,CPCG0489-F1,TUM,,MATCHED,MATCHED,GSM2864285_200090280061_R05C01_Grn.idat.gz,GSM2864285_200090280061_R05C01_Red.idat.gz,,,
Canada,PPCG0568,PPCG0568a_DNA,CPCG0607-F1,PPCG0568c_450k,450k,CPCG0607-F1,TUM,,MATCHED,MATCHED,GSM2864367_101103430167_R04C02_Grn.idat.gz,GSM2864367_101103430167_R04C02_Red.idat.gz,,,
Canada,PPCG0569,PPCG0569a_DNA,CPCG0424-F1,PPCG0569c_450k,450k,CPCG0424-F1,TUM,,MATCHED,MATCHED,GSM2864233_200090280052_R04C01_Grn.idat.gz,GSM2864233_200090280052_R04C01_Red.idat.gz,,,
Canada,PPCG0570,PPCG0570a_DNA,CPCG0532-F1,PPCG0570c_450k,450k,CPCG0532-F1,TUM,,MATCHED,MATCHED,GSM2864312_101103430122_R02C02_Grn.idat.gz,GSM2864312_101103430122_R02C02_Red.idat.gz,,,
Canada,PPCG0571,PPCG0571a_DNA,CPCG0534-F1,PPCG0571c_450k,450k,CPCG0534-F1,TUM,,MATCHED,MATCHED,GSM2864314_101103430122_R04C02_Grn.idat.gz,GSM2864314_101103430122_R04C02_Red.idat.gz,,,
Canada,PPCG0572,PPCG0572a_DNA,CPCG0398-F1,PPCG0572c_450k,450k,CPCG0398-F1,TUM,,MATCHED,MATCHED,GSM2864208_3999510044_R04C02_Grn.idat.gz,GSM2864208_3999510044_R04C02_Red.idat.gz,,,
Canada,PPCG0573,PPCG0573a_DNA,CPCG0412-F1,PPCG0573c_450k,450k,CPCG0412-F1,TUM,,MATCHED,MATCHED,GSM2864221_5765141048_R02C01_Grn.idat.gz,GSM2864221_5765141048_R02C01_Red.idat.gz,,,
Canada,PPCG0574,PPCG0574a_DNA,CPCG0380-F1,PPCG0574c_450k,450k,CPCG0380-F1,TUM,,MATCHED,MATCHED,GSM2864184_5765141041_R01C01_Grn.idat.gz,GSM2864184_5765141041_R01C01_Red.idat.gz,,,
